"Material","Texto breve material","Lote","Data de lançamento","Qtd.  UM registro","Montante em MI","Tipo de movimento","Nome do usuário","Hora do registro","Data de entrada","Centro","Depósito","Item doc.material","Doc.material","Unid.prç.pedido","Referência","Centro custo","Fornecedor","Pedido","Item","Texto cab.documento","Motivo do movimento","Reserva",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-02-03","-4","-43.16","201","310004565","22:24:34","2026-02-02","3110","1070","4","4931138813","","","3100133","","","0","","0","1377670593",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-02-03","-2","-29.14","201","310004565","22:24:34","2026-02-02","3110","1070","1","4931138813","","","3100133","","","0","","0","1377670593",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-03","-9","-130.77","201","310004565","22:24:34","2026-02-02","3110","1070","2","4931138813","","","3100133","","","0","","0","1377670593",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-02-03","-7","-88.20","201","310004565","22:24:34","2026-02-02","3110","1070","3","4931138813","","","3100133","","","0","","0","1377670593",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-03","-9","-330.48","201","310004565","22:24:34","2026-02-02","3110","1070","5","4931138813","","","3100133","","","0","","0","1377670593",
"31_000026691","BROCA MDØ10,6x10xD17,25x1,3x20x90l ALNOV","","2026-01-30","-1","-539.43","201","310004565","22:23:06","2026-01-29","3110","1070","1","4930876349","","","3100173","","","0","","0","1374618715",
"31_000001958","INSERTO TNGA 160404 HTI-05T (MITSUBISHI)","","2026-02-18","-2","-37.58","201","310004565","22:22:38","2026-02-17","3110","1070","2","4932034598","","","3100476","","","0","","0","1389415120",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-02-18","-8","-147.76","201","310004565","22:22:38","2026-02-17","3110","1070","1","4932034598","","","3100476","","","0","","0","1389415120",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-02-26","-2","-21.58","201","310008371","22:22:35","2026-02-25","3110","1070","4","4932509368","","","3100158","","","0","","0","1396489105",
"31_000009051","ALAVANCA LLCL 13S","","2026-02-26","-1","-20.05","201","310008371","22:22:35","2026-02-25","3110","1070","1","4932509368","","","3100142","","","0","","0","1395438824",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-02-26","-2","-75.42","201","310008371","22:22:35","2026-02-25","3110","1070","5","4932509368","","","3100158","","","0","","0","1396489105",
"31_000013253","INSERTO WNMG 080412 MH UE6105","","2026-02-26","-3","-62.61","201","310008371","22:22:35","2026-02-25","3110","1070","2","4932509368","","","3100158","","","0","","0","1396489105",
"31_000022341","INSERTO SCMT 09T308-MM MC7025","","2026-02-26","-2","-25.08","201","310008371","22:22:35","2026-02-25","3110","1070","7","4932509368","","","3100158","","","0","","0","1396489105",
"31_000023009","INSERTO VBMT 160404-UE 6110","","2026-02-26","-2","-46.42","201","310008371","22:22:35","2026-02-25","3110","1070","6","4932509368","","","3100158","","","0","","0","1396489105",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-02-26","-3","-79.11","201","310008371","22:22:35","2026-02-25","3110","1070","3","4932509368","","","3100158","","","0","","0","1396489105",
"31_000022676","CALÇO CT16476 WPSTN33 P/MTJNR/L","","2026-02-28","-1","-30.13","201","310008371","22:20:18","2026-02-27","3110","1070","1","4932655669","","","3100155","","","0","","0","1398173027",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-02-11","-3","-43.71","201","310004565","22:19:31","2026-02-10","3110","1070","2","4931644774","","","3100133","","","0","","0","1383348716",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-11","-5","-72.65","201","310004565","22:19:31","2026-02-10","3110","1070","1","4931644774","","","3100133","","","0","","0","1383348716",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-30","-2","-29.06","201","310004565","22:18:11","2026-01-30","3110","1070","5","4931002256","","","3100148","","","0","","0","1375145653",
"31_000025839","INSERTO DNMG 150408-MT TT7015","","2026-01-30","-4","-119.32","201","310004565","22:18:11","2026-01-30","3110","1070","2","4931002256","","","3100148","","","0","","0","1375145653",
"31_000028163","INSERTO VNMG 160408 MP MC6025","","2026-01-30","-6","-128.82","201","310004565","22:18:11","2026-01-30","3110","1070","1","4931002256","","","3100148","","","0","","0","1375145653",
"31_000028774","INSERTO XCMT 150304 SVXUE6020","","2026-01-30","-2","-32.04","201","310004565","22:18:11","2026-01-30","3110","1070","4","4931002256","","","3100148","","","0","","0","1375145653",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-30","-2","-38.56","201","310004565","22:18:11","2026-01-30","3110","1070","3","4931002256","","","3100148","","","0","","0","1375145653",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-10","-2","-31.04","201","310004565","22:17:55","2026-02-10","3110","1070","1","4931644637","","","3100131","","","0","","0","1383345086",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-02-10","-8","-291.84","201","310004565","22:17:55","2026-02-10","3110","1070","2","4931644637","","","3100131","","","0","","0","1383345086",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-02-10","-4","-48.32","201","310004565","22:17:55","2026-02-10","3110","1070","3","4931644637","","","3100131","","","0","","0","1383345086",
"31_000011462","PARAFUSO TS25D ( MITSUBISHI )","","2026-01-08","-1","-17.75","201","310008371","22:17:03","2026-01-07","3110","1070","1","4929602525","","","3100474","","","0","","0","1360598835",
"31_000028768","LOGOTIPO MARCAÇÃO 40 2H87310-FI-001-CT","","2026-01-06","-1","-254.67","201","310008371","22:16:22","2026-01-05","3110","1070","1","4929462636","","","3100174","","","0","","0","1359452349",
"31_000006116","PARAFUSO TPS43 M4x0,7xD5,4x10 60°","","2026-02-14","-3","-54.78","201","310004565","22:15:40","2026-02-13","3110","1070","5","4931860949","","","3100131","","","0","","0","1386119715",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-02-14","-10","-364.80","201","310004565","22:15:40","2026-02-13","3110","1070","1","4931860949","","","3100131","","","0","","0","1386119715",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-14","-5","-183.60","201","310004565","22:15:40","2026-02-13","3110","1070","2","4931860949","","","3100131","","","0","","0","1386119715",
"31_000028236","PARAFUSO TS43","","2026-02-14","-3","-53.85","201","310004565","22:15:40","2026-02-13","3110","1070","4","4931860949","","","3100131","","","0","","0","1386119715",
"31_000029073","INSERTO GY2M0600J080N-MS VP20RT","","2026-02-14","-2","-104.36","201","310004565","22:15:40","2026-02-13","3110","1070","3","4931860949","","","3100131","","","0","","0","1386119715",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-02-11","-2","-296.20","201","310004565","22:14:47","2026-02-11","3110","1070","2","4931720440","","","3100157","","","0","","0","1383863595",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-26","-8","-667.84","201","310008371","22:14:47","2026-02-25","3110","1070","1","4932508887","","","3100157","","","0","","0","1396719777",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-11","-4","-333.92","201","310004565","22:14:47","2026-02-11","3110","1070","1","4931720440","","","3100157","","","0","","0","1383863595",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-02-04","-3","-50.76","201","310004565","22:13:40","2026-02-03","3110","1070","2","4931213627","","","3100127","","","0","","0","1378410291",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-04","-3","-57.84","201","310004565","22:13:40","2026-02-03","3110","1070","1","4931213627","","","3100127","","","0","","0","1378410291",
"31_000027591","INSERTO TNMG 160412 RS MP9015","","2026-01-31","-12","-174.48","201","310004565","22:13:25","2026-01-30","3110","1070","2","4931002087","","","3100173","","","0","","0","1375128189",
"31_000029074","INSERTO TNMG 160412-RK MC5115","","2026-01-31","-2","-37.18","201","310004565","22:13:25","2026-01-30","3110","1070","1","4931002087","","","3100173","","","0","","0","1375128189",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-02-14","-4","-43.16","201","310004565","22:11:24","2026-02-13","3110","1070","1","4931860864","","","3100133","","","0","","0","1386119744",
"31_000012246","INSERTO GRIP 5025Y IC908  ISCAR","","2026-02-14","-4","-249.24","201","310004565","22:11:24","2026-02-13","3110","1070","4","4931860864","","","3100133","","","0","","0","1386119744",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-14","-1","-14.53","201","310004565","22:11:24","2026-02-13","3110","1070","2","4931860864","","","3100133","","","0","","0","1386119744",
"31_000023009","INSERTO VBMT 160404-UE 6110","","2026-02-14","-4","-92.84","201","310004565","22:11:24","2026-02-13","3110","1070","3","4931860864","","","3100133","","","0","","0","1386119744",
"31_000025402","INSERTO TNMG 160408 MP MC6015","","2026-02-14","-1","-14.59","201","310004565","22:11:24","2026-02-13","3110","1070","5","4931860864","","","3100133","","","0","","0","1386119744",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-22","-4","-67.68","201","310008371","22:11:07","2026-01-21","3110","1070","1","4930399616","","","3100124","","","0","","0","1369151512",
"31_000023736","INSERTO WNMG 080408-MA MC6015","","2026-02-16","-3","-62.58","201","310004565","22:08:33","2026-02-16","3110","1070","3","4931976251","","","3100127","","","0","","0","1388143152",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-02-16","-3","-50.76","201","310004565","22:08:33","2026-02-16","3110","1070","1","4931976251","","","3100127","","","0","","0","1388143152",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-16","-4","-77.12","201","310004565","22:08:33","2026-02-16","3110","1070","2","4931976251","","","3100127","","","0","","0","1388143152",
"31_000008855","CHAVE TORX T9/5 p/SVJNL-12","","2026-01-03","-2","-33.38","201","310004188","22:08:30","2026-01-03","3110","1070","3","4929378569","","","3100135","","","0","","0","1358479465",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-01-27","-8","-443.36","201","310004565","22:08:04","2026-01-26","3110","1070","1","4930657457","","","3100137","","","0","","0","1371753501",
"31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","","2026-01-27","-8","-946.00","201","310004565","22:08:04","2026-01-26","3110","1070","2","4930657457","","","3100137","","","0","","0","1371753501",
"31_000028641","INSERTO TNMG 160412N EG AC6030M","","2026-01-08","-10","-222.00","201","310008371","22:07:50","2026-01-08","3110","1070","1","4929673713","","","3100173","","","0","","0","1360970522",
"31_000026723","INSERTO ICP 106 IC908","","2026-01-21","-1","-397.76","201","310008371","22:06:52","2026-01-20","3110","1070","2","4930326125","","","3100173","","","0","","0","1368227268",
"31_000027193","INSERTO CCMT 060202 PF IC907","","2026-01-21","-1","-23.00","201","310008371","22:06:52","2026-01-20","3110","1070","1","4930326125","","","3100173","","","0","","0","1368227268",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-02-26","-2","-21.58","201","310008371","22:06:31","2026-02-25","3110","1070","1","4932508546","","","3100133","","","0","","0","1396719824",
"31_000012246","INSERTO GRIP 5025Y IC908  ISCAR","","2026-02-26","-4","-249.24","201","310008371","22:06:31","2026-02-25","3110","1070","2","4932508546","","","3100133","","","0","","0","1396719824",
"31_000023009","INSERTO VBMT 160404-UE 6110","","2026-02-26","-4","-92.84","201","310008371","22:06:31","2026-02-25","3110","1070","3","4932508546","","","3100133","","","0","","0","1396719824",
"31_000025402","INSERTO TNMG 160408 MP MC6015","","2026-02-26","-1","-14.59","201","310008371","22:06:31","2026-02-25","3110","1070","4","4932508546","","","3100133","","","0","","0","1396719824",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-06","-5","-77.60","201","310008371","22:05:09","2026-01-05","3110","1070","2","4929462121","","","3100131","","","0","","0","1359447005",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-06","-3","-110.16","201","310008371","22:05:09","2026-01-05","3110","1070","5","4929462121","","","3100131","","","0","","0","1359447005",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-01-06","-4","-48.32","201","310008371","22:05:09","2026-01-05","3110","1070","3","4929462121","","","3100131","","","0","","0","1359447005",
"31_000028713","INSERTO CCMT 060204E-FF2 TT010","","2026-01-06","-2","-43.26","201","310008371","22:05:09","2026-01-05","3110","1070","6","4929462121","","","3100131","","","0","","0","1359447005",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-06","-3","-57.84","201","310008371","22:05:09","2026-01-05","3110","1070","4","4929462121","","","3100131","","","0","","0","1359447005",
"31_000029073","INSERTO GY2M0600J080N-MS VP20RT","","2026-01-06","-3","-156.54","201","310008371","22:05:09","2026-01-05","3110","1070","1","4929462121","","","3100131","","","0","","0","1359447005",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-01-13","-8","-100.80","201","310008371","22:04:33","2026-01-12","3110","1070","2","4929856451","","","3100172","","","0","","0","1363159695",
"31_000028163","INSERTO VNMG 160408 MP MC6025","","2026-01-13","-4","-85.88","201","310008371","22:04:33","2026-01-12","3110","1070","1","4929856451","","","3100172","","","0","","0","1363159695",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-02-13","-6","-131.82","201","310004565","22:04:04","2026-02-13","3110","1070","2","4931860592","","","3100126","","","0","","0","1386102594",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-02-13","-10","-119.80","201","310004565","22:04:04","2026-02-13","3110","1070","1","4931860592","","","3100126","","","0","","0","1386102594",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-07","-5","-77.60","201","310004565","22:03:45","2026-02-07","3110","1070","1","4931472118","","","3100131","","","0","","0","1380734884",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-02-07","-5","-182.40","201","310004565","22:03:45","2026-02-07","3110","1070","2","4931472118","","","3100131","","","0","","0","1380734884",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-07","-5","-96.40","201","310004565","22:03:45","2026-02-07","3110","1070","3","4931472118","","","3100131","","","0","","0","1380734884",
"31_000029073","INSERTO GY2M0600J080N-MS VP20RT","","2026-02-07","-5","-260.90","201","310004565","22:03:45","2026-02-07","3110","1070","4","4931472118","","","3100131","","","0","","0","1380734884",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-02-25","-6","-888.60","201","310008371","22:02:47","2026-02-25","3110","1070","1","4932508326","","","3100157","","","0","","0","1396036649",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-02-03","-8","-443.36","201","310004565","22:01:58","2026-02-03","3110","1070","1","4931212988","","","3100162","","","0","","0","1378410233",
"31_000000095","CARACOL 102HC159/2","","2026-01-05","-1","-6917.59","201","310008371","22:01:55","2026-01-05","3110","1070","4","4929461778","","","3100172","","","0","","0","1357344095",
"31_000002148","CARACOL 85 HC127/1-A (ASP 2052 90X130)","","2026-01-05","-1","-5773.48","201","310008371","22:01:55","2026-01-05","3110","1070","3","4929461778","","","3100172","","","0","","0","1357344095",
"31_000007118","SHAVING 15 CS 14/1","","2026-01-05","-2","-19432.08","201","310008371","22:01:55","2026-01-05","3110","1070","6","4929461778","","","3100125","","","0","","0","1357344097",
"31_000007543","BROCHA 40 BC50/8 C/ REVESTIM. BALINIT A","","2026-01-05","-2","-17192.24","201","310008371","22:01:55","2026-01-05","3110","1070","9","4929461778","","","3100461","","","0","","0","1357344099",
"31_000011642","BROCHA 40 BC 50/9 REFIL","","2026-01-05","-2","-7660.00","201","310008371","22:01:55","2026-01-05","3110","1070","8","4929461778","","","3100461","","","0","","0","1357344099",
"31_000011887","SHAVING 17 CS 20/9  DT 8663/06 (PEÇA)","","2026-01-05","-1","-7801.91","201","310008371","22:01:55","2026-01-05","3110","1070","21","4929461778","","","3100461","","","0","","0","1357344101",
"31_000012174","BROCHA REFIL 40BC50/11","","2026-01-05","-1","-2985.47","201","310008371","22:01:55","2026-01-05","3110","1070","11","4929461778","","","3100461","","","0","","0","1357344099",
